,SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
146326,1632396,156950,Consumer loans,2934.855,24448.5,22000.5,2448.0,24448.5,THURSDAY,13,Y,1,0.1090494118434482,,,XAP,Refused,-2590,Cash through the bank,SCO,Other_B,Repeater,XNA,POS,XNA,Country-wide,20,Connectivity,10.0,low_normal,POS mobile with interest,,,,,,
608465,2310713,156950,Revolving loans,6750.0,0.0,135000.0,,,WEDNESDAY,6,Y,1,,,,XAP,Approved,-2465,XNA,XAP,,Repeater,XNA,Cards,x-sell,Country-wide,43,Connectivity,0.0,XNA,Card Street,-2463.0,-2415.0,365243.0,-1411.0,-735.0,0.0
710830,1599261,156962,Revolving loans,5625.0,0.0,180000.0,,,TUESDAY,16,N,0,,,,XAP,Refused,-2828,XNA,SYSTEM,,Repeater,XNA,Cards,x-sell,Country-wide,1378,Consumer electronics,0.0,XNA,Card Street,,,,,,
1189114,1489063,156962,Consumer loans,9376.02,58585.5,56448.0,5850.0,58585.5,FRIDAY,12,Y,1,0.1022694439337028,,,XAP,Approved,-606,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,93,Connectivity,8.0,high,POS mobile with interest,365243.0,-569.0,-359.0,-359.0,-352.0,0.0
296460,2624452,157047,Revolving loans,,0.0,0.0,,,FRIDAY,13,Y,1,,,,XAP,Refused,-367,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,100,XNA,,XNA,Card Street,,,,,,
531160,2465918,157047,Consumer loans,14818.23,160600.5,144540.0,16060.5,160600.5,MONDAY,12,Y,1,0.1089121425241798,,,XAP,Approved,-469,Cash through the bank,XAP,,Refreshed,Auto Accessories,POS,XNA,Regional / Local,40,Auto technology,12.0,middle,POS other with interest,365243.0,-422.0,-92.0,-362.0,-358.0,0.0
1379739,1365170,157054,Cash loans,46274.13,675000.0,721332.0,,675000.0,WEDNESDAY,16,Y,1,,,,XNA,Approved,-1114,Cash through the bank,XAP,Family,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-1084.0,-394.0,-394.0,-389.0,1.0
1183143,2577996,157054,Revolving loans,22500.0,0.0,450000.0,,,THURSDAY,14,N,1,,,,XAP,Refused,-784,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
318071,2566612,157066,Cash loans,15154.02,387000.0,458518.5,,387000.0,WEDNESDAY,13,Y,1,,,,XNA,Approved,-445,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,low_normal,Cash X-Sell: low,365243.0,-415.0,995.0,365243.0,365243.0,1.0
1230502,1188907,157066,Cash loans,22304.43,315000.0,436230.0,,315000.0,MONDAY,10,Y,1,,,,XNA,Approved,-986,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,365243.0,-956.0,94.0,-416.0,-413.0,1.0
140157,1726077,157110,Consumer loans,,35725.5,35725.5,0.0,35725.5,SUNDAY,15,Y,1,0.0,,,XAP,Unused offer,-516,Cash through the bank,CLIENT,,Refreshed,Mobile,XNA,XNA,Country-wide,35,Connectivity,,XNA,POS mobile with interest,,,,,,
278131,2302359,157110,Revolving loans,9000.0,0.0,180000.0,,,WEDNESDAY,11,Y,1,,,,XAP,Refused,-2606,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,100,XNA,0.0,XNA,Card Street,,,,,,
187046,2782883,157138,Consumer loans,7649.595,35127.0,37516.5,3514.5,35127.0,SUNDAY,14,Y,1,0.0932858082912919,,,XAP,Refused,-1196,Cash through the bank,HC,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,85,Consumer electronics,6.0,high,POS household with interest,,,,,,
1361561,2808602,157138,Revolving loans,11250.0,0.0,225000.0,,0.0,WEDNESDAY,10,Y,1,,,,XAP,Refused,-1354,XNA,SCO,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,
754623,1705079,157293,Revolving loans,,0.0,0.0,,,MONDAY,7,Y,1,,,,XAP,Canceled,-101,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
234214,2636293,157293,Revolving loans,2250.0,112500.0,45000.0,,112500.0,MONDAY,7,Y,1,,,,XAP,Approved,-101,XNA,XAP,Family,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-101.0,-54.0,365243.0,365243.0,365243.0,0.0
186462,2817990,157319,Consumer loans,6301.89,94536.0,107541.0,4770.0,94536.0,MONDAY,11,Y,1,0.0462551632196635,,,XAP,Approved,-1141,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Country-wide,7525,Consumer electronics,24.0,middle,POS household with interest,365243.0,-1110.0,-420.0,-420.0,-414.0,0.0
1581407,2239157,157319,Consumer loans,15721.245,295618.5,266053.5,29565.0,295618.5,SUNDAY,13,Y,1,0.1089206958538546,,,XAP,Approved,-1443,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Country-wide,7525,Consumer electronics,24.0,middle,POS household with interest,365243.0,-1412.0,-722.0,-722.0,-715.0,0.0
799154,2814264,157320,Consumer loans,3052.17,61155.9,65497.5,6485.4,61155.9,SATURDAY,9,Y,1,0.0981231678887371,,,XAP,Approved,-2603,Cash through the bank,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Stone,902,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-2572.0,-1882.0,-1882.0,-1874.0,1.0
1533959,1694195,157320,Cash loans,,0.0,0.0,,,TUESDAY,7,Y,1,,,,XNA,Canceled,-136,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
447160,2588809,157327,Cash loans,37744.2,1170000.0,1170000.0,,1170000.0,MONDAY,6,Y,1,,,,XNA,Approved,-826,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,365243.0,-796.0,974.0,365243.0,365243.0,0.0
1021408,1115275,157327,Revolving loans,3375.0,0.0,67500.0,,,THURSDAY,3,N,1,,,,XAP,Refused,-2783,XNA,SYSTEM,,Repeater,XNA,Cards,x-sell,Contact center,0,XNA,0.0,XNA,Card Street,,,,,,
1334977,1896286,157463,Cash loans,4554.765,45000.0,47970.0,,45000.0,THURSDAY,13,Y,1,,,,XNA,Approved,-288,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),4,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-258.0,72.0,365243.0,365243.0,1.0
59690,1243917,157463,Consumer loans,13033.62,60210.0,63387.0,0.0,60210.0,TUESDAY,12,Y,1,0.0,,,XAP,Approved,-640,Cash through the bank,XAP,,New,Audio/Video,POS,XNA,Stone,231,Consumer electronics,6.0,high,POS household with interest,365243.0,-609.0,-459.0,-459.0,-453.0,0.0
836981,1318316,157638,Revolving loans,4500.0,0.0,135000.0,,,SUNDAY,16,N,0,,,,XAP,Refused,-2303,XNA,LIMIT,,Repeater,XNA,Cards,x-sell,Country-wide,78,Connectivity,0.0,XNA,Card X-Sell,,,,,,
1360154,2599801,157638,Consumer loans,11150.01,43488.0,39136.5,4351.5,43488.0,TUESDAY,14,Y,1,0.108976708308248,,,XAP,Approved,-2917,XNA,XAP,Family,New,Mobile,POS,XNA,Country-wide,50,Connectivity,4.0,low_normal,POS mobile with interest,365243.0,-2886.0,-2796.0,-2796.0,-2667.0,0.0
301497,1803490,157642,Revolving loans,3375.0,0.0,90000.0,,,TUESDAY,9,N,0,,,,XAP,Refused,-2674,XNA,SYSTEM,,Repeater,XNA,Cards,x-sell,Country-wide,10,Connectivity,0.0,XNA,Card Street,,,,,,
615572,1845331,157642,Consumer loans,5912.37,47691.0,44320.5,6750.0,47691.0,WEDNESDAY,14,Y,1,0.1439454016773604,,,XAP,Approved,-2680,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,10,Connectivity,10.0,low_normal,POS mobile with interest,365243.0,-2649.0,-2379.0,-2379.0,-2368.0,1.0
1574163,2138270,157695,Consumer loans,2449.215,41310.0,18360.0,22950.0,41310.0,SATURDAY,12,Y,1,0.6050505050505048,,,XAP,Approved,-2453,XNA,XAP,,Repeater,Mobile,POS,XNA,Stone,7,Connectivity,10.0,high,POS mobile with interest,365243.0,-2418.0,-2148.0,-2328.0,-2319.0,0.0
398037,2622961,157695,Cash loans,7395.48,90000.0,98910.0,,90000.0,MONDAY,9,Y,1,,,,XNA,Approved,-330,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,Furniture,18.0,middle,Cash X-Sell: middle,365243.0,-300.0,210.0,365243.0,365243.0,1.0
339583,1658549,157845,Revolving loans,6750.0,135000.0,135000.0,,135000.0,SATURDAY,11,N,1,,,,XAP,Refused,-136,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,AP+ (Cash loan),20,XNA,0.0,XNA,Card X-Sell,,,,,,
351920,2297677,157845,Cash loans,26145.18,679500.0,787131.0,,679500.0,SATURDAY,12,Y,1,,,,XNA,Refused,-171,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),20,XNA,48.0,low_normal,Cash X-Sell: low,,,,,,
1033097,1879590,157996,Revolving loans,,0.0,0.0,,,SATURDAY,13,Y,1,,,,XAP,Canceled,-211,XNA,XAP,,Repeater,XNA,XNA,XNA,AP+ (Cash loan),-1,XNA,,XNA,Card Street,,,,,,
693353,2750894,157996,Consumer loans,,83565.0,83565.0,0.0,83565.0,WEDNESDAY,17,Y,1,0.0,,,XAP,Unused offer,-368,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,50,Connectivity,,XNA,POS mobile with interest,,,,,,
1600632,1408589,158093,Revolving loans,36000.0,270000.0,720000.0,,720000.0,THURSDAY,10,N,1,,,,XAP,Refused,-483,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
1143252,1718491,158093,Consumer loans,9157.005,80955.0,80955.0,0.0,80955.0,SATURDAY,19,Y,1,0.0,,,XAP,Approved,-726,Cash through the bank,XAP,Unaccompanied,New,Clothing and Accessories,POS,XNA,Country-wide,300,Clothing,12.0,high,POS industry with interest,365243.0,-695.0,-365.0,-455.0,-438.0,0.0
219221,2493797,158112,Revolving loans,11250.0,0.0,225000.0,,,FRIDAY,11,N,1,,,,XAP,Refused,-994,XNA,HC,,Repeater,XNA,Cards,x-sell,Contact center,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
93488,1225805,158112,Cash loans,46549.62,1260000.0,1442952.0,,1260000.0,FRIDAY,12,Y,1,,,,XNA,Refused,-700,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60.0,low_normal,Cash Street: low,,,,,,
869181,2551607,158397,Revolving loans,6750.0,0.0,180000.0,,,MONDAY,4,N,0,,,,XAP,Refused,-2440,XNA,XNA,,Repeater,XNA,Cards,x-sell,Stone,2380,Consumer electronics,0.0,XNA,Card Street,,,,,,
400018,2561380,158397,Consumer loans,6334.605,24705.0,22234.5,2470.5,24705.0,WEDNESDAY,4,Y,1,0.1089090909090909,,,XAP,Approved,-2760,XNA,XAP,,New,Mobile,POS,XNA,Country-wide,21,Connectivity,4.0,low_normal,POS mobile with interest,365243.0,-2715.0,-2625.0,-2655.0,-2553.0,0.0
863162,2785594,158480,Revolving loans,6750.0,0.0,225000.0,,,MONDAY,15,N,0,,,,XAP,Refused,-775,XNA,HC,,Refreshed,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
1032299,2357956,158480,Revolving loans,6750.0,0.0,135000.0,,,MONDAY,15,Y,1,,,,XAP,Refused,-775,XNA,HC,,Refreshed,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
1341434,2651309,158704,Revolving loans,5625.0,225000.0,225000.0,,225000.0,FRIDAY,14,N,0,,,,XAP,Refused,-301,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,AP+ (Cash loan),50,XNA,0.0,XNA,Card X-Sell,,,,,,
1001939,2195138,158704,Cash loans,23197.68,720000.0,843552.0,,720000.0,MONDAY,12,Y,1,,,,XNA,Refused,-375,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),50,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
942487,2049763,158763,Revolving loans,4500.0,202500.0,90000.0,,202500.0,THURSDAY,14,Y,1,,,,XAP,Approved,-370,XNA,XAP,Family,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-239.0,-167.0,365243.0,-75.0,-93.0,0.0
1338741,1051195,158763,Cash loans,49211.505,697500.0,733405.5,,697500.0,WEDNESDAY,14,Y,1,,,,XNA,Approved,-371,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,low_normal,Cash X-Sell: low,365243.0,-340.0,170.0,-250.0,-248.0,0.0
474219,1230932,158802,Consumer loans,4332.69,22495.5,21249.0,2250.0,22495.5,WEDNESDAY,11,Y,1,0.1042790989171686,,,XAP,Approved,-1820,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,261,Consumer electronics,6.0,high,POS household with interest,365243.0,-1786.0,-1636.0,-1636.0,-1627.0,0.0
1447681,2306582,158802,Consumer loans,11275.83,54900.0,57618.0,0.0,54900.0,WEDNESDAY,9,Y,1,0.0,,,XAP,Approved,-1715,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Stone,70,Consumer electronics,6.0,high,POS household with interest,365243.0,-1676.0,-1526.0,-1526.0,-1522.0,0.0
1278288,2311645,158817,Revolving loans,36000.0,202500.0,765000.0,,202500.0,FRIDAY,12,N,0,,,,XAP,Refused,-578,XNA,SCOFR,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
368111,1041447,158817,Revolving loans,36000.0,202500.0,720000.0,,202500.0,FRIDAY,12,N,1,,,,XAP,Refused,-578,XNA,SCOFR,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
1648467,1816803,158944,Consumer loans,5848.74,62955.0,43843.5,22455.0,62955.0,SUNDAY,14,Y,1,0.3688701307516212,,,XAP,Approved,-2484,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,19,Connectivity,10.0,low_normal,POS mobile with interest,365243.0,-2453.0,-2183.0,-2213.0,-2211.0,1.0
493447,2514673,158944,Cash loans,10506.51,135000.0,184824.0,,135000.0,MONDAY,9,Y,1,,,,XNA,Approved,-1440,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,30.0,middle,Cash X-Sell: middle,365243.0,-1408.0,-538.0,-1078.0,-1070.0,0.0
1486190,2315741,158950,Revolving loans,3375.0,0.0,67500.0,,,FRIDAY,15,Y,1,,,,XAP,Approved,-2910,XNA,XAP,,Repeater,XNA,Cards,x-sell,Contact center,-1,XNA,0.0,XNA,Card Street,-2907.0,-2865.0,365243.0,-1493.0,365243.0,0.0
119809,2031430,158950,Consumer loans,3786.84,35955.0,36342.0,3600.0,35955.0,THURSDAY,16,Y,1,0.0981605145643,,,XAP,Approved,-1098,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,20,Connectivity,14.0,high,POS mobile with interest,365243.0,-1062.0,-672.0,-792.0,-778.0,0.0
236750,1811029,158952,Consumer loans,28614.465,306693.0,306693.0,0.0,306693.0,FRIDAY,9,Y,1,0.0,,,XAP,Approved,-1688,Cash through the bank,XAP,"Spouse, partner",Repeater,Furniture,POS,XNA,Stone,69,Furniture,12.0,low_normal,POS industry with interest,365243.0,-1657.0,-1327.0,-1357.0,-1350.0,0.0
352929,2393464,158952,Revolving loans,9000.0,0.0,45000.0,,,MONDAY,10,N,1,,,,XAP,Refused,-2462,XNA,LIMIT,,Repeater,XNA,Cards,x-sell,Country-wide,42,Connectivity,0.0,XNA,Card X-Sell,,,,,,
633856,1737820,158968,Revolving loans,6750.0,247500.0,135000.0,,247500.0,TUESDAY,16,N,1,,,,XAP,Refused,-396,XNA,HC,,Repeater,XNA,Cards,x-sell,Country-wide,33,Connectivity,0.0,XNA,Card X-Sell,,,,,,
404097,2361165,158968,Cash loans,,0.0,0.0,,,SATURDAY,13,Y,1,,,,XNA,Canceled,-7,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
631519,2596119,158969,Consumer loans,12110.895,134775.0,130747.5,13477.5,134775.0,WEDNESDAY,17,Y,1,0.1017730818323641,,,XAP,Approved,-16,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,300,Furniture,12.0,low_action,POS industry with interest,365243.0,365243.0,344.0,365243.0,365243.0,1.0
919404,2355643,158969,Cash loans,34122.6,1129500.0,1293502.5,,1129500.0,WEDNESDAY,13,Y,1,,,,XNA,Refused,-226,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,60.0,low_action,Cash X-Sell: low,,,,,,
336805,1356128,159072,Cash loans,13271.355,135000.0,180580.5,0.0,135000.0,TUESDAY,12,Y,1,0.0,,,XNA,Approved,-1711,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,high,Cash X-Sell: high,365243.0,-1681.0,-991.0,-1351.0,-1342.0,1.0
1243254,1814507,159072,Cash loans,,0.0,0.0,,,SUNDAY,12,Y,1,,,,XNA,Canceled,-299,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1482123,2637749,159101,Revolving loans,33750.0,337500.0,675000.0,,675000.0,TUESDAY,12,N,1,,,,XAP,Refused,-562,XNA,SCOFR,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
413241,1101895,159101,Cash loans,37689.39,630000.0,694863.0,,630000.0,SATURDAY,11,Y,1,,,,XNA,Approved,-1097,Cash through the bank,XAP,"Spouse, partner",Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,365243.0,-1067.0,-17.0,-377.0,-375.0,1.0
1571648,2298659,159115,Revolving loans,9000.0,405000.0,180000.0,,180000.0,THURSDAY,15,N,1,,,,XAP,Refused,-293,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
366006,2064757,159115,Cash loans,6939.135,90000.0,101880.0,,90000.0,THURSDAY,16,Y,1,,,,XNA,Approved,-608,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-578.0,112.0,-278.0,-269.0,1.0
973280,1019223,159175,Cash loans,,0.0,0.0,,,THURSDAY,18,Y,1,,,,XNA,Canceled,-189,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1659744,1850850,159175,Consumer loans,13004.73,152770.5,107464.5,54000.0,152770.5,SATURDAY,18,Y,1,0.3642342997433436,,,XAP,Approved,-978,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,145,Consumer electronics,10.0,middle,POS household with interest,365243.0,-947.0,-677.0,-677.0,-669.0,0.0
672393,1059869,159209,Consumer loans,7257.285,72580.5,65322.0,7258.5,72580.5,SUNDAY,16,Y,1,0.108915843286232,,,XAP,Approved,-2857,Cash through the bank,XAP,,Repeater,Furniture,POS,XNA,Stone,100,Furniture,10.0,low_normal,POS industry with interest,365243.0,-2824.0,-2554.0,-2554.0,-2549.0,0.0
755969,2607811,159209,Cash loans,18510.21,382500.0,495945.0,,382500.0,WEDNESDAY,10,Y,1,,,,XNA,Approved,-194,XNA,XAP,Family,Refreshed,XNA,Cash,x-sell,AP+ (Cash loan),100,XNA,36.0,low_action,Cash X-Sell: low,365243.0,-164.0,886.0,365243.0,365243.0,1.0
1258762,2093472,159221,Consumer loans,14005.575,151474.5,151474.5,0.0,151474.5,MONDAY,14,Y,1,0.0,,,XAP,Refused,-1582,Cash through the bank,LIMIT,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,200,Consumer electronics,12.0,low_action,POS household without interest,,,,,,
897478,2591414,159221,Consumer loans,,184455.0,184455.0,,184455.0,SUNDAY,12,Y,1,,,,XAP,Refused,-1583,Cash through the bank,LIMIT,Unaccompanied,Repeater,Photo / Cinema Equipment,XNA,XNA,Country-wide,200,Consumer electronics,,XNA,POS household with interest,,,,,,
532995,2296895,159239,Cash loans,,0.0,0.0,,,TUESDAY,12,Y,1,,,,XNA,Canceled,-91,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
713143,2439346,159239,Consumer loans,13495.365,124830.0,124830.0,0.0,124830.0,SUNDAY,10,Y,1,0.0,,,XAP,Approved,-632,Cash through the bank,XAP,Unaccompanied,New,Furniture,POS,XNA,Country-wide,400,Furniture,10.0,low_action,POS industry without interest,365243.0,-597.0,-327.0,-327.0,-324.0,0.0
482775,2563620,159310,Consumer loans,,28030.5,28030.5,0.0,28030.5,SUNDAY,14,Y,1,0.0,,,XAP,Unused offer,-823,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,23,Connectivity,,XNA,POS mobile with interest,,,,,,
362305,2244369,159310,Consumer loans,3973.095,15520.5,13945.5,2020.5,15520.5,SUNDAY,14,Y,1,0.1378246387209183,,,XAP,Approved,-2804,Cash through the bank,XAP,"Spouse, partner",Repeater,Audio/Video,POS,XNA,Country-wide,800,Consumer electronics,4.0,low_normal,POS household with interest,365243.0,-2773.0,-2683.0,-2683.0,365243.0,1.0
756160,2330762,159321,Revolving loans,11250.0,0.0,225000.0,,,TUESDAY,16,N,1,,,,XAP,Refused,-958,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
731663,2757537,159321,Revolving loans,21375.0,0.0,427500.0,,,SATURDAY,11,N,1,,,,XAP,Refused,-989,XNA,HC,,Repeater,XNA,Cards,x-sell,AP+ (Cash loan),5,XNA,0.0,XNA,Card X-Sell,,,,,,
1572107,2639277,159374,Cash loans,,0.0,0.0,,,MONDAY,15,Y,1,,,,XNA,Canceled,-210,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1164765,1708425,159374,Revolving loans,7875.0,0.0,112500.0,,,WEDNESDAY,13,Y,1,,,,XAP,Refused,-1244,XNA,HC,,Repeater,XNA,Cards,x-sell,Country-wide,30,Connectivity,0.0,XNA,Card X-Sell,,,,,,
583322,1879555,159400,Consumer loans,15584.4,89100.0,87898.5,5346.0,89100.0,WEDNESDAY,7,Y,1,0.0624410018821485,,,XAP,Refused,-2207,XNA,SCO,Family,Repeater,Furniture,POS,XNA,Regional / Local,222,Furniture,6.0,low_normal,POS industry without interest,,,,,,
617980,2129031,159400,Cash loans,,0.0,0.0,,,THURSDAY,3,Y,1,,,,XNA,Canceled,-386,XNA,XAP,,Repeater,XNA,XNA,XNA,AP+ (Cash loan),2,XNA,,XNA,Cash,,,,,,
942714,2448320,159411,Consumer loans,5182.065,20439.0,18189.0,2250.0,20439.0,TUESDAY,12,Y,1,0.1198911172491093,,,XAP,Approved,-2445,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Stone,58,Connectivity,4.0,high,POS mobile with interest,365243.0,-2414.0,-2324.0,-2324.0,-2321.0,0.0
1091997,2649605,159411,Revolving loans,6750.0,0.0,180000.0,,,WEDNESDAY,10,N,0,,,,XAP,Refused,-2696,XNA,SYSTEM,,Repeater,XNA,Cards,x-sell,Stone,862,Furniture,0.0,XNA,Card Street,,,,,,
1481559,2591101,159443,Revolving loans,22500.0,0.0,450000.0,,,TUESDAY,11,N,1,,,,XAP,Refused,-1037,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,0,XNA,0.0,XNA,Card X-Sell,,,,,,
1286697,2474094,159443,Cash loans,16405.29,135000.0,143910.0,,135000.0,FRIDAY,12,Y,1,,,,XNA,Refused,-1034,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash X-Sell: high,,,,,,
313617,1690265,159456,Consumer loans,15046.605,144000.0,159223.5,14400.0,144000.0,MONDAY,13,Y,1,0.0903271106210224,,,XAP,Approved,-1684,Cash through the bank,XAP,,Repeater,Construction Materials,POS,XNA,Stone,14,Construction,12.0,low_normal,POS industry with interest,365243.0,-1646.0,-1316.0,-1346.0,-1342.0,0.0
1016265,2197995,159456,Revolving loans,22500.0,0.0,450000.0,,,TUESDAY,12,Y,1,,,,XAP,Refused,-1060,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
347172,1169996,159586,Revolving loans,9000.0,0.0,180000.0,,,WEDNESDAY,15,N,1,,,,XAP,Refused,-2915,XNA,SYSTEM,,Repeater,XNA,Cards,x-sell,Contact center,-1,XNA,0.0,XNA,Card Street,,,,,,
585145,1081602,159586,Consumer loans,4338.99,44730.0,39267.0,9000.0,44730.0,WEDNESDAY,15,Y,1,0.2030749410947061,,,XAP,Approved,-1284,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,50,Connectivity,12.0,high,POS mobile with interest,365243.0,-1251.0,-921.0,-1071.0,-1063.0,0.0
1541956,2561895,159587,Cash loans,59118.525,450000.0,535639.5,,450000.0,THURSDAY,12,Y,1,,,,XNA,Approved,-797,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash X-Sell: high,365243.0,-767.0,-437.0,-527.0,-521.0,1.0
